CustomerID,Gender,PaymentMethod,Sign Up date,Country,Sector,Product,MonthlyCharges,Total Revenue
7534-BFESC,Male,Electronic check,12/9/2016,Kenya,Utilities,Bulk SMS,0,0
3727-OWVYD,Male,Mailed check,9/19/2016,Kenya,Agriculture,Bulk SMS,0,0
2294-SALNE,Male,Mailed check,11/7/2016,Kenya,Lending,Bulk SMS,0,0
4847-TAJYI,Female,Electronic check,2/28/2017,Kenya,Consultancy,Airtime,0,0
1563-IWQEX,Female,Mailed check,12/9/2014,Kenya,Developer,Bulk SMS,0,0
8203-XJZRC,Male,Mailed check,11/10/2015,Kenya,Health,Airtime,0,0
6556-DBKZF,Female,Electronic check,3/24/2017,Malawi,Agriculture,Bulk SMS,0,0
6851-WEFYX,Male,Electronic check,6/21/2016,Kenya,Utilities,Bulk SMS,0,0
2985-JUUBZ,Male,Electronic check,1/21/2017,Kenya,Payment Gateway,Bulk SMS,0,0
6390-DSAZX,Female,Mailed check,9/5/2016,Rwanda,Consultancy,Bulk SMS,0,0
0895-LMRSF,Male,Bank transfer (automatic),1/14/2013,Kenya,Consultancy,Bulk SMS,0,0
8098-LLAZX,Female,Electronic check,9/4/2017,Kenya,ISP,Bulk SMS,0,0
8266-VBFQL,Male,Electronic check,5/26/2017,Kenya,Education,Bulk SMS,0,0
8181-YHCMF,Female,Credit card (automatic),8/12/2013,Kenya,Payment Gateway,Airtime,0,0
2240-HSJQD,Male,Mailed check,3/24/2016,Kenya,Developer,Bulk SMS,0,0
1248-DYXUB,Male,Mailed check,6/21/2013,Kenya,Developer,Bulk SMS,0,0
0265-EDXBD,Male,Electronic check,12/2/2016,Kenya,Lending,Bulk SMS,0,0
4115-BNPJY,Male,Mailed check,11/8/2014,Kenya,Payment Gateway,Airtime,0,0
3167-SNQPL,Male,Electronic check,2/24/2017,Kenya,Lending,Bulk SMS,0,0
4091-TVOCN,Male,Credit card (automatic),2/8/2017,Kenya,Transport,Bulk SMS,0,0
1098-TDVUQ,Female,Bank transfer (automatic),4/4/2016,Kenya,Religious,Bulk SMS,0,0
7277-OZCGZ,Female,Electronic check,8/14/2015,Kenya,Education,Bulk SMS,0,0
1557-EMYVT,Female,Credit card (automatic),9/20/2017,Nigeria,Agriculture,Voice,0,0
2799-ARNLO,Female,Electronic check,6/25/2017,Nigeria,Developer,Bulk SMS,0,0
7563-BIUPC,Male,Electronic check,6/25/2017,Nigeria,Others,Bulk SMS,0,0
5027-YOCXN,Male,Credit card (automatic),1/12/2016,Kenya,Consultancy,Bulk SMS,0,0
3973-SKMLN,Male,Credit card (automatic),1/5/2017,Kenya,Education,Bulk SMS,0,0
2321-OMBXY,Female,Credit card (automatic),5/18/2015,Kenya,Gaming,Bulk SMS,0,0
2840-XANRC,Male,Electronic check,8/27/2015,Kenya,Education,Bulk SMS,0,0
6745-JEFZB,Male,Credit card (automatic),1/22/2014,Kenya,Lending,Bulk SMS,0,0
5020-ZSTTY,Female,Bank transfer (automatic),10/9/2015,Kenya,Gaming,Bulk SMS,0,0
9880-TDQAC,Female,Electronic check,6/25/2017,Nigeria,Payment Gateway,Bulk SMS,0,0
8705-WZCYL,Male,Electronic check,11/27/2012,Kenya,Retail,Bulk SMS,0,0
7102-JJVTX,Female,Mailed check,8/29/2017,Kenya,Others,Airtime,0,0
8626-PTQGE,Male,Bank transfer (automatic),10/8/2013,Kenya,Real Estate,Bulk SMS,0,0
4983-CLMLV,Female,Credit card (automatic),5/4/2015,Kenya,Developer,Airtime,0,0
5701-YVSVF,Female,Electronic check,5/20/2016,Kenya,Consultancy,Bulk SMS,0,0
5804-LEPIM,Female,Electronic check,1/10/2017,Kenya,Lending,Bulk SMS,0,0
5697-GOMBF,Female,Electronic check,10/28/2014,Kenya,Consultancy,Bulk SMS,0,0
2739-CACDQ,Female,Credit card (automatic),10/24/2016,Uganda,Health,Bulk SMS,0,0
9385-EHGDO,Female,Mailed check,5/20/2015,Kenya,Financial Services,Premium SMS,0,0
9498-FIMXL,Female,Mailed check,8/4/2016,Kenya,ISP,Bulk SMS,0,0
2379-GYFLQ,Male,Credit card (automatic),1/16/2017,Kenya,Agriculture,Bulk SMS,0,0
0122-OAHPZ,Female,Electronic check,1/12/2014,Kenya,Payment Gateway,Bulk SMS,0,0
2868-SNELZ,Female,Mailed check,7/18/2016,Kenya,Lending,Bulk SMS,0,0
4322-RCYMT,Male,Bank transfer (automatic),4/6/2014,Kenya,Developer,Airtime,0,0
6680-NENYN,Female,Electronic check,4/22/2015,Kenya,Agriculture,USSD,0,0
2088-IEBAU,Female,Electronic check,5/15/2017,Uganda,Lending,Bulk SMS,0,0
7982-VCELR,Female,Credit card (automatic),3/21/2017,Kenya,Agriculture,Bulk SMS,0,0
1343-EHPYB,Male,Electronic check,3/23/2017,Kenya,Developer,Airtime,0,0
6035-BXTTY,Female,Bank transfer (automatic),1/23/2017,Kenya,Consultancy,Bulk SMS,0,0
6885-PKOAM,Female,Credit card (automatic),4/22/2015,Kenya,Consultancy,Airtime,0,0
7520-HQWJU,Female,Bank transfer (automatic),3/12/2015,Kenya,Consultancy,Airtime,0,0
9639-BUJXT,Male,Mailed check,7/6/2016,Kenya,Health,Bulk SMS,0,0
5924-SNGKP,Female,Credit card (automatic),5/31/2016,Kenya,Gaming,Bulk SMS,0,0
0021-IKXGC,Female,Electronic check,5/13/2016,Kenya,Education,Bulk SMS,0,0
2034-GDRCN,Female,Electronic check,10/5/2016,Kenya,FMCG,Bulk SMS,0,0
8966-SNIZF,Female,Bank transfer (automatic),3/31/2015,Kenya,Transport,Bulk SMS,0,0
6243-OZGFH,Female,Electronic check,9/22/2014,Kenya,Financial Services,Bulk SMS,0,0
4654-DLAMQ,Female,Bank transfer (automatic),7/18/2017,Kenya,Others,Airtime,0,0
0513-RBGPE,Male,Credit card (automatic),7/15/2012,Kenya,Health,Airtime,0,0
5160-UXJED,Male,Mailed check,6/12/2015,Kenya,Entertainment,Bulk SMS,0,0
4115-NZRKS,Female,Electronic check,6/6/2014,Kenya,Financial Services,Bulk SMS,0,0
0219-YTZUE,Male,Bank transfer (automatic),12/2/2016,Kenya,Consultancy,Bulk SMS,0,0
0623-IIHUG,Female,Electronic check,3/7/2014,Kenya,Education,Bulk SMS,0,0
4572-DVCGN,Female,Bank transfer (automatic),11/10/2014,Kenya,Logistics,Bulk SMS,0,0
3351-NGXYI,Female,Electronic check,2/4/2016,Kenya,Consultancy,Bulk SMS,0,0
8984-EYLLL,Male,Electronic check,11/13/2015,Uganda,Developer,Bulk SMS,0,0
9057-MSWCO,Male,Credit card (automatic),1/26/2017,Kenya,Education,Bulk SMS,0,0
9833-TGFHX,Male,Electronic check,5/19/2017,Kenya,Education,Bulk SMS,0,0
9294-TDIPC,Male,Mailed check,3/3/2016,Kenya,Finance,Bulk SMS,0,0
5229-DTFYB,Female,Bank transfer (automatic),1/26/2017,Kenya,Consultancy,Voice,0,0
0104-PPXDV,Male,Credit card (automatic),6/10/2016,Kenya,Education,Bulk SMS,0,0
5176-LMJXE,Female,Mailed check,10/13/2017,Kenya,Logistics,Bulk SMS,0,0
3583-KRKMD,Male,Bank transfer (automatic),7/23/2015,Kenya,Consultancy,USSD,0,0
1010-DIAUQ,Male,Bank transfer (automatic),7/20/2012,Kenya,Developer,Airtime,0,0
9069-LGEUL,Male,Bank transfer (automatic),8/22/2014,Kenya,Education,Bulk SMS,0,0
7302-ZHMHP,Female,Mailed check,4/7/2017,Kenya,Health,Bulk SMS,0,0
9571-EDEBV,Male,Credit card (automatic),8/4/2015,Kenya,Consultancy,Bulk SMS,0,0
3520-FJGCV,Male,Credit card (automatic),9/24/2015,Kenya,AT,Payments,0,0
6563-VRERX,Male,Mailed check,8/10/2012,Kenya,Education,Bulk SMS,0,0
0259-GBZSH,Male,Electronic check,1/16/2016,Kenya,Entertainment,Bulk SMS,0,0
6122-EFVKN,Male,Mailed check,5/25/2016,Kenya,Developer,Bulk SMS,0,0
2805-EDJPQ,Female,Credit card (automatic),4/7/2017,Kenya,Consultancy,Voice,0,0
6862-CQUMB,Male,Credit card (automatic),12/12/2015,Kenya,Insurance,Bulk SMS,0,0
7156-MXBJE,Female,Credit card (automatic),7/23/2015,Kenya,Banking,Bulk SMS,0,0
6158-HDPXZ,Male,Mailed check,3/10/2017,Kenya,Developer,Bulk SMS,0,0
9601-BRXPO,Female,Bank transfer (automatic),3/23/2017,Kenya,Banking,Bulk SMS,0,0
2863-IMQDR,Female,Electronic check,4/4/2016,Kenya,Lending,Bulk SMS,0,0
5686-CMAWK,Male,Electronic check,10/1/2016,Kenya,Entertainment,Airtime,0,0
5651-CRHKQ,Female,Bank transfer (automatic),9/2/2016,Kenya,Agriculture,Bulk SMS,0,0
6905-NIQIN,Male,Mailed check,8/5/2015,Kenya,Communication,Bulk SMS,0,0
8204-YJCLA,Male,Bank transfer (automatic),6/18/2014,Kenya,Consultancy,Bulk SMS,0,0
5167-ZFFMM,Male,Credit card (automatic),4/2/2013,Kenya,Developer,Premium SMS,0,0
6583-SZVGP,Male,Bank transfer (automatic),5/27/2015,Kenya,Consultancy,Airtime,0,0
4895-TMWIR,Male,Mailed check,7/22/2016,Kenya,Developer,Airtime,0,0
0533-BNWKF,Female,Electronic check,9/29/2012,Kenya,Retail,Bulk SMS,0,0
1708-PBBOA,Female,Electronic check,5/17/2017,Uganda,Gaming,Bulk SMS,0,0
8782-LKFPK,Male,Mailed check,9/16/2017,Kenya,Education,Bulk SMS,0,0
5522-JBWMO,Male,Electronic check,6/21/2017,Kenya,Consultancy,Bulk SMS,0,0
3597-MVHJT,Female,Bank transfer (automatic),1/2/2014,Kenya,Others,Airtime,0,0
9774-NRNAU,Male,Bank transfer (automatic),7/15/2012,Kenya,Transport,Bulk SMS,0,0
0224-RLWWD,Female,Electronic check,10/4/2016,Kenya,Consultancy,Premium SMS,0,0
9967-ATRFS,Female,Mailed check,8/22/2016,Kenya,Health,Bulk SMS,0,0
3951-NJCVI,Female,Electronic check,10/17/2017,Kenya,Developer,Bulk SMS,0,0
2977-CEBSX,Female,Credit card (automatic),8/29/2012,Kenya,Real Estate,Bulk SMS,0,0
0177-PXBAT,Male,Bank transfer (automatic),2/27/2017,Kenya,Manufacturing,Bulk SMS,0,0
6599-CEBNN,Female,Credit card (automatic),1/25/2017,Kenya,Developer,Bulk SMS,0,0
2519-ERQOJ,Male,Electronic check,11/5/2015,Kenya,Retail,Bulk SMS,0,0
5876-QMYLD,Female,Mailed check,8/15/2016,Kenya,Developer,Airtime,0,0
2277-AXSDC,Female,Bank transfer (automatic),7/15/2012,Kenya,Developer,Bulk SMS,0,0
9442-JTWDL,Female,Credit card (automatic),6/29/2016,Kenya,Transport,Bulk SMS,0,0
0979-PHULV,Male,Credit card (automatic),3/28/2017,Kenya,Developer,Airtime,0,0
3067-SVMTC,Female,Bank transfer (automatic),5/15/2015,Kenya,Agriculture,Bulk SMS,0,0
5495-GPSRW,Male,Mailed check,6/4/2015,Kenya,Consultancy,Bulk SMS,0,0
7606-BPHHN,Male,Credit card (automatic),10/29/2016,Uganda,Religious,Bulk SMS,0,0
4742-DRORA,Male,Bank transfer (automatic),10/6/2016,Kenya,Consultancy,Bulk SMS,0,0
0111-KLBQG,Male,Mailed check,4/25/2017,Rwanda,Consultancy,Bulk SMS,0,0
4800-VHZKI,Female,Mailed check,5/23/2017,Nigeria,Health,Bulk SMS,0,0
7989-CHGTL,Male,Mailed check,11/20/2014,Kenya,Others,Premium SMS,0,0
0334-GDDSO,Male,Electronic check,10/4/2016,Kenya,Transport,Bulk SMS,0,0
4163-NCJAK,Female,Bank transfer (automatic),3/28/2017,Kenya,Education,Bulk SMS,0,0
5233-AOZUF,Female,Electronic check,3/10/2017,Kenya,Entertainment,Bulk SMS,0,0
5973-EJGDP,Male,Electronic check,8/10/2014,United Kingdom,Money Transfer,Bulk SMS,0,0
1996-DBMUS,Female,Bank transfer (automatic),6/25/2015,Kenya,Gaming,Bulk SMS,0,0
7916-VCCPB,Female,Bank transfer (automatic),2/27/2014,Kenya,Religious,Bulk SMS,0,0
4686-GEFRM,Male,Bank transfer (automatic),10/23/2012,Kenya,Health,Bulk SMS,0,0
5249-QYHEX,Female,Mailed check,7/12/2017,Kenya,Developer,Airtime,0,0
0578-SKVMF,Female,Electronic check,4/19/2016,Kenya,Developer,Bulk SMS,0,0
5564-NEMQO,Female,Bank transfer (automatic),10/30/2015,Kenya,Transport,Bulk SMS,0,0
2233-FAGXV,Female,Mailed check,12/1/2017,Kenya,Money Transfer,Payments,0,0
5605-IYGFG,Female,Bank transfer (automatic),6/28/2016,Kenya,Utilities,Bulk SMS,0,0
7663-ZTEGJ,Male,Credit card (automatic),6/2/2014,Kenya,Developer,Bulk SMS,0,0
3935-TBRZZ,Male,Mailed check,12/16/2015,Kenya,Consultancy,USSD,0,0
8111-BKVDS,Female,Bank transfer (automatic),8/10/2016,Kenya,Research,Bulk SMS,0,0
2055-SIFSS,Female,Bank transfer (automatic),12/15/2016,Kenya,Education,Bulk SMS,0,0
2806-MLNTI,Male,Bank transfer (automatic),12/3/2015,Kenya,Agriculture,Airtime,0,0
8734-DKSTZ,Female,Electronic check,1/30/2017,Kenya,Lending,Airtime,0,0
4360-PNRQB,Male,Bank transfer (automatic),11/17/2014,Kenya,Education,Bulk SMS,0,0
6152-ONASV,Female,Bank transfer (automatic),8/18/2016,Kenya,Education,Bulk SMS,0,0
9063-ZGTUY,Female,Mailed check,5/24/2017,South Africa,Research,Airtime,0,0
7781-HVGMK,Female,Credit card (automatic),1/18/2016,Kenya,Lending,Bulk SMS,0,0
2181-UAESM,Male,Electronic check,7/21/2016,Kenya,Lending,Bulk SMS,0,0
2957-LOLHO,Male,Bank transfer (automatic),4/4/2017,Uganda,Real Estate,Bulk SMS,0,0
6048-NJXHX,Male,Electronic check,12/17/2016,Kenya,Education,Bulk SMS,0,0
2320-SLKMB,Female,Credit card (automatic),9/29/2014,Kenya,Developer,Airtime,0,0
4980-URKXC,Male,Bank transfer (automatic),5/19/2017,Kenya,Developer,Airtime,0,0
4376-KFVRS,Male,Credit card (automatic),12/10/2013,Kenya,Health,Bulk SMS,0,0
5886-VLQVU,Male,Bank transfer (automatic),9/26/2017,Kenya,Consultancy,Bulk SMS,0,0
3577-AMVUX,Male,Mailed check,2/19/2016,Kenya,Education,Bulk SMS,0,0
0771-WLCLA,Female,Electronic check,11/26/2014,Kenya,Consultancy,USSD,0,0
5628-RKIFK,Female,Credit card (automatic),5/26/2017,Kenya,Health,Airtime,0,0
0206-TBWLC,Female,Mailed check,5/17/2017,Kenya,Others,Bulk SMS,0,0
2937-FTHUR,Female,Electronic check,2/23/2017,Kenya,Health,USSD,0,0
1910-FMXJM,Female,Electronic check,2/15/2017,Kenya,Consultancy,Airtime,0,0
7752-XUSCI,Female,Electronic check,9/17/2016,Kenya,Utilities,Bulk SMS,0,0
4110-PFEUZ,Female,Mailed check,6/3/2016,Kenya,Financial Services,Bulk SMS,0,0
0732-OCQOC,Female,Bank transfer (automatic),11/23/2016,Kenya,Consultancy,Bulk SMS,0,0
5168-MSWXT,Male,Electronic check,2/3/2017,Kenya,Money Transfer,Airtime,0,0
1090-ESELR,Male,Bank transfer (automatic),1/22/2015,Kenya,Others,Bulk SMS,0,0
8592-PLTMQ,Female,Mailed check,2/2/2016,Kenya,Lending,Bulk SMS,0,0
5760-WRAHC,Female,Mailed check,9/20/2012,Kenya,Transport,Bulk SMS,0,0
8847-GEOOQ,Male,Bank transfer (automatic),7/22/2016,Kenya,Consultancy,Bulk SMS,0,0
0256-LTHVJ,Female,Electronic check,7/28/2017,Kenya,Religious,Bulk SMS,0,0
4785-FCIFB,Female,Mailed check,5/28/2014,Kenya,Developer,Airtime,0,0
8313-NDOIA,Female,Electronic check,8/9/2012,Kenya,Lending,Bulk SMS,0,0
5149-CUZUJ,Male,Bank transfer (automatic),6/29/2014,Kenya,Education,Bulk SMS,0,0
0942-KOWSM,Female,Bank transfer (automatic),3/10/2016,Kenya,Consultancy,Bulk SMS,0,0
4237-CLSMM,Male,Mailed check,5/5/2017,Kenya,Gaming,Bulk SMS,0,0
1452-VOQCH,Male,Electronic check,6/13/2016,Kenya,Transport,Bulk SMS,0,0
4719-UMSIY,Male,Mailed check,12/6/2017,Nigeria,Education,Bulk SMS,0,0
6614-VBEGU,Female,Bank transfer (automatic),4/28/2016,Kenya,Consultancy,Bulk SMS,0,0
0880-TKATG,Male,Electronic check,3/22/2017,Kenya,Insurance,Bulk SMS,0,0
3811-VBYBZ,Male,Electronic check,2/25/2015,Kenya,Education,Bulk SMS,0,0
1480-BKXGA,Male,Bank transfer (automatic),1/8/2013,Kenya,Developer,Bulk SMS,0,0
2996-XAUVF,Male,Mailed check,5/8/2016,Kenya,Financial Services,Bulk SMS,0,0
9076-AXYIK,Male,Electronic check,11/23/2016,Kenya,Religious,Bulk SMS,0,0
5968-XQIVE,Male,Electronic check,3/23/2017,Kenya,Agriculture,Bulk SMS,0,0
8896-RAZCR,Female,Mailed check,8/29/2013,Kenya,Utilities,Bulk SMS,0,0
4640-UHDOS,Female,Electronic check,1/21/2017,Nigeria,Transport,Bulk SMS,0,0
4933-IKULF,Female,Mailed check,3/24/2016,Belgium,Others,Bulk SMS,0,0
3583-EKAPL,Male,Electronic check,3/12/2014,Kenya,Insurance,Bulk SMS,0,0
1304-BCCFO,Male,Mailed check,2/23/2017,Kenya,Others,Bulk SMS,0,0
4104-PVRPS,Male,Mailed check,8/12/2016,Kenya,Health,Bulk SMS,0,0
9399-APLBT,Female,Electronic check,10/14/2016,Kenya,Others,USSD,0,0
2359-KMGLI,Male,Electronic check,5/14/2014,Kenya,Retail,Bulk SMS,0,0
3780-DDGSE,Male,Electronic check,9/12/2017,Nigeria,Media,Bulk SMS,0,0
4431-EDMIQ,Female,Electronic check,4/11/2017,Kenya,Transport,Airtime,0,0
0306-JAELE,Male,Electronic check,1/4/2017,United States,Others,Bulk SMS,0,0
6227-HWPWX,Female,Bank transfer (automatic),10/24/2017,Kenya,Financial Services,Bulk SMS,0,0
0486-LGCCH,Male,Mailed check,3/3/2015,Malawi,Others,Airtime,0,0
0447-BEMNG,Female,Bank transfer (automatic),10/15/2016,Kenya,Others,USSD,0,0
4612-SSVHJ,Female,Electronic check,2/3/2016,Kenya,Consultancy,Airtime,0,0
5168-MQQCA,Female,Bank transfer (automatic),9/10/2014,Kenya,Others,Airtime,0,0
5949-XIKAE,Female,Electronic check,8/30/2016,Kenya,Parastatal,Bulk SMS,0,0
7971-HLVXI,Male,Credit card (automatic),5/30/2017,Kenya,Others,Bulk SMS,0,0
9094-AZPHK,Female,Electronic check,3/8/2016,Kenya,Others,Bulk SMS,0,0
3649-JPUGY,Male,Bank transfer (automatic),12/5/2014,Kenya,Education,Bulk SMS,0,0
4472-LVYGI,Female,Bank transfer (automatic),4/1/2017,Kenya,Transport,Bulk SMS,0,0
8372-JUXUI,Male,Electronic check,11/30/2016,Kenya,Consultancy,USSD,0,0
3552-CTCYF,Male,Bank transfer (automatic),7/14/2017,Kenya,Developer,Bulk SMS,0,0
6778-YSNIH,Female,Electronic check,1/11/2017,Kenya,Others,Bulk SMS,0,0
0388-EOPEX,Female,Electronic check,5/5/2017,Kenya,Developer,Bulk SMS,0,0
5756-OZRIO,Male,Bank transfer (automatic),10/28/2014,Kenya,Others,Bulk SMS,0,0
6579-JPICP,Male,Mailed check,11/7/2012,Kenya,Others,Airtime,0,0
8205-OTCHB,Male,Bank transfer (automatic),3/7/2014,Kenya,Others,Bulk SMS,0,0
4134-BSXLX,Male,Mailed check,6/5/2017,Kenya,Insurance,Bulk SMS,0,0
0505-SPOOW,Female,Bank transfer (automatic),7/15/2012,Kenya,Transport,Bulk SMS,0,0
6235-VDHOM,Female,Electronic check,6/10/2017,Kenya,Agriculture,Voice,0,0
7783-YKGDV,Female,Bank transfer (automatic),10/7/2015,Kenya,Education,Bulk SMS,0,0
4374-YMUSQ,Male,Credit card (automatic),4/21/2017,Nigeria,Others,Bulk SMS,0,0
4513-CXYIX,Female,Credit card (automatic),10/4/2013,Kenya,Others,Bulk SMS,0,0
3957-HHLMR,Female,Bank transfer (automatic),9/4/2015,Kenya,Transport,Airtime,0,0
7803-XOCCZ,Female,Bank transfer (automatic),3/13/2017,Kenya,Transport,Bulk SMS,0,0
5736-YEJAX,Male,Credit card (automatic),7/24/2017,Kenya,Others,Bulk SMS,0,0
5609-CEBID,Female,Electronic check,11/1/2014,Kenya,Others,Bulk SMS,0,0
8981-FJGLA,Male,Mailed check,4/7/2017,Kenya,Others,Bulk SMS,0,0
7218-HKQFK,Male,Electronic check,8/26/2016,Kenya,Others,Bulk SMS,0,0
4636-QRJKY,Female,Electronic check,4/10/2017,Kenya,Financial Services,Bulk SMS,0,0
1135-LMECX,Female,Mailed check,7/27/2017,Kenya,Others,Airtime,0,0
4332-MUOEZ,Male,Credit card (automatic),7/5/2016,Kenya,Others,Bulk SMS,0,0
8535-SFUTN,Male,Electronic check,6/18/2015,Kenya,Others,Bulk SMS,0,0
5956-VKDTT,Female,Electronic check,4/21/2017,Kenya,Insurance,Bulk SMS,0,0
8677-HDZEE,Female,Bank transfer (automatic),4/9/2017,Kenya,Others,Bulk SMS,0,0
2475-MROZF,Male,Credit card (automatic),12/31/2014,Kenya,Others,Airtime,0,0
9412-GHEEC,Male,Bank transfer (automatic),10/21/2016,Kenya,Agriculture,Bulk SMS,0,0
3482-ABPKK,Female,Mailed check,3/3/2016,Kenya,Others,USSD,0,0
6705-LXORM,Female,Electronic check,11/13/2015,Kenya,Others,Airtime,0,0
0257-ZESQC,Female,Bank transfer (automatic),12/19/2016,Malawi,Developer,Bulk SMS,0,0
7531-GQHME,Male,Credit card (automatic),6/27/2013,Kenya,Insurance,Bulk SMS,0,0
5174-ITUMV,Male,Electronic check,6/22/2016,Kenya,Religious,Bulk SMS,0,0
4109-CYRBD,Male,Electronic check,5/6/2014,Kenya,Others,Bulk SMS,0,0
0913-XWSCN,Male,Bank transfer (automatic),6/2/2015,Uganda,Others,Bulk SMS,0,0
6825-UYPFK,Female,Bank transfer (automatic),4/19/2017,Kenya,Others,Bulk SMS,0,0
8397-MVTAZ,Male,Electronic check,10/7/2015,Kenya,Others,Airtime,0,0
0750-EBAIU,Male,Electronic check,8/26/2015,Kenya,Consultancy,Bulk SMS,0,0
8606-CIQUL,Male,Credit card (automatic),4/21/2017,Rwanda,Education,Bulk SMS,0,0
3571-DPYUH,Male,Credit card (automatic),8/4/2017,Kenya,Others,Bulk SMS,0,0
7601-GNDYK,Male,Mailed check,3/3/2017,Kenya,Others,Bulk SMS,0,0
0356-OBMAC,Female,Bank transfer (automatic),10/4/2016,Kenya,Developer,Bulk SMS,0,0
8067-NIOYM,Female,Credit card (automatic),5/1/2017,Kenya,Health,Bulk SMS,0,0
1403-GYAFU,Male,Credit card (automatic),3/14/2017,Kenya,Others,Bulk SMS,0,0
4234-XTNEA,Male,Electronic check,5/16/2016,Kenya,Others,Bulk SMS,0,0
1297-VQDRP,Male,Credit card (automatic),10/9/2013,Kenya,Health,Voice,0,0
9282-IZGQK,Female,Electronic check,8/8/2017,Kenya,Others,Bulk SMS,0,0
5348-CAGXB,Male,Electronic check,1/14/2017,Kenya,Others,Bulk SMS,0,0
0621-HJWXJ,Female,Bank transfer (automatic),4/5/2017,Kenya,Others,Bulk SMS,0,0
5844-QVTAT,Female,Mailed check,10/27/2015,Kenya,Others,Bulk SMS,0,0
8905-IAZPF,Female,Credit card (automatic),5/9/2017,Kenya,Others,Bulk SMS,0,0
5394-MEITZ,Female,Bank transfer (automatic),7/3/2014,Kenya,Others,Bulk SMS,0,0
6859-QNXIQ,Female,Bank transfer (automatic),7/15/2015,Kenya,Others,Bulk SMS,0,0
2782-LFZVW,Female,Mailed check,8/27/2015,Kenya,Others,Bulk SMS,0,0
2866-IKBTM,Female,Mailed check,7/3/2017,Kenya,Others,Bulk SMS,0,0
1342-JPNKI,Male,Bank transfer (automatic),9/16/2015,Kenya,Insurance,Bulk SMS,0,0
2817-NTQDO,Male,Credit card (automatic),3/11/2015,Kenya,Others,Bulk SMS,0,0
7129-AZJDE,Male,Bank transfer (automatic),11/17/2016,Kenya,Others,Bulk SMS,0,0
6986-IJDHX,Male,Mailed check,6/2/2016,Kenya,Others,Bulk SMS,0,0
2560-PPCHE,Female,Bank transfer (automatic),11/19/2014,Kenya,Others,Bulk SMS,0,0
4676-MQUEA,Male,Bank transfer (automatic),9/28/2016,Uganda,Others,Bulk SMS,0,0
8138-EALND,Male,Mailed check,11/13/2016,Kenya,Others,Bulk SMS,0,0
3580-HYCSP,Male,Bank transfer (automatic),11/25/2015,Kenya,Others,Bulk SMS,0,0
1352-HNSAW,Female,Bank transfer (automatic),2/3/2015,Kenya,Agriculture,Bulk SMS,0,0
2075-PUEPR,Male,Bank transfer (automatic),12/16/2016,Kenya,Money Transfer,Bulk SMS,0,0
1982-FEBTD,Female,Credit card (automatic),4/7/2017,Rwanda,Consultancy,Bulk SMS,0,0
5301-GAUUY,Male,Bank transfer (automatic),5/22/2017,Kenya,Others,Bulk SMS,0,0
5791-KAJFD,Female,Bank transfer (automatic),7/28/2017,Kenya,Insurance,Bulk SMS,0,0
2654-VBVPB,Female,Bank transfer (automatic),7/11/2017,Kenya,Others,Bulk SMS,0,0
1154-HYWWO,Male,Mailed check,8/31/2017,Kenya,Health,Bulk SMS,0,0
2501-XWWTZ,Male,Electronic check,8/4/2016,Kenya,Others,Bulk SMS,0,0
3716-UVSPD,Male,Electronic check,5/10/2016,Kenya,Others,Bulk SMS,0,0
6815-ABQFQ,Male,Electronic check,2/11/2017,Kenya,Consultancy,Bulk SMS,0,0
7343-EOBEU,Male,Mailed check,4/18/2017,Kenya,Others,Bulk SMS,0,0
3701-SFMUH,Male,Credit card (automatic),9/1/2017,Kenya,Others,Bulk SMS,0,0
6103-LIANB,Male,Credit card (automatic),10/15/2012,Afghanistan,Others,Bulk SMS,0,0
7319-VENRZ,Male,Bank transfer (automatic),10/7/2016,Kenya,Others,Bulk SMS,0,0
5846-NEQVZ,Male,Credit card (automatic),5/8/2017,Rwanda,Consultancy,Payments,0,0
6967-QIQRV,Male,Electronic check,2/28/2017,Kenya,Financial Services,Bulk SMS,0,0
5781-RFZRP,Male,Credit card (automatic),11/22/2016,Kenya,Others,Bulk SMS,0,0
0939-YAPAF,Female,Electronic check,4/24/2017,Kenya,Health,Bulk SMS,0,0
0308-IVGOK,Female,Credit card (automatic),12/9/2016,Kenya,Others,Bulk SMS,0,0
7293-LSCDV,Female,Credit card (automatic),3/17/2016,Kenya,Consultancy,Bulk SMS,0,0
7025-WCBNE,Male,Bank transfer (automatic),12/18/2017,Kenya,FMCG,USSD,0,0
5756-JYOJT,Female,Credit card (automatic),3/20/2013,Kenya,Lending,Bulk SMS,0,0
4710-FDUIZ,Male,Credit card (automatic),4/21/2015,Kenya,Others,Bulk SMS,0,0
6030-REHUX,Female,Electronic check,9/20/2017,Kenya,Transport,Bulk SMS,0,0
9548-LIGTA,Male,Mailed check,8/3/2015,Kenya,Others,Bulk SMS,0,0
5150-LJNSR,Male,Bank transfer (automatic),1/14/2016,Kenya,Others,Bulk SMS,0,0
8270-RKSAP,Male,Electronic check,7/5/2016,Kenya,Others,Bulk SMS,0,0
6522-YRBXD,Male,Electronic check,6/24/2014,Kenya,Consultancy,Airtime,0,0
2640-LYMOV,Male,Mailed check,5/6/2017,Malawi,Others,Bulk SMS,0,0
1218-VKFPE,Female,Mailed check,12/1/2016,Kenya,Others,Bulk SMS,0,0
3627-FHKBK,Female,Mailed check,7/18/2017,Uganda,Others,Bulk SMS,0,0
2865-TCHJW,Female,Electronic check,9/7/2015,Kenya,Others,Bulk SMS,0,0
